0.00028255,0.5006,7.7093,0.97518,2.8352,0
1.0031e-12,0.5,7.9458,0.97731,2.5251,0
1.002e-13,0.5,7.8928,0.96899,2.3771,0
2.2758e-06,0.50001,7.6959,0.92803,2.548,0
3.8751e-12,0.5,7.9549,0.96103,2.5154,0
0.0096482,0.53324,8.9864,0.94624,2.7188,0
0.037478,1.4765,7.592,0.92644,2.9103,0
0.0075719,0.50018,7.7939,0.94365,2.8745,0
3.9714e-14,0.5,10.785,0.96475,2.7218,0
0.21668,4.822,8.011,0.9246,5.5045,0
0.20156,4.2689,7.4558,0.94191,5.2615,0
0.27705,5.5257,7.0046,0.92948,5.5619,0
0.21919,4.2614,7.7305,0.9494,5.6138,0
0.18942,3.9206,7.199,0.97115,5.0504,0
0.22114,3.8287,7.2451,0.93002,5.3948,0
0.22347,4.9763,8.0204,0.92949,5.9149,0
0.19703,4.5478,7.8409,0.95017,5.4702,0
0.23005,4.8911,7.0907,0.93436,5.081,0
0.18667,4.3567,7.3322,0.9432,5.2421,0
5.6095e-13,0.5,9.0994,0.95342,4.1469,0
0.081791,2.8644,7.7818,0.9226,4.2758,0
0.067616,2.0297,7.6983,0.94012,4.0636,0
0.067106,0.5,8.267,0.93315,3.8113,0
0.046121,1.3353,7.6296,0.93924,3.9298,0
0.052851,0.50003,8.2744,0.94346,3.8824,0
0.098776,1.9176,7.3974,0.94483,4.0019,0
0.053667,1.2572,8.1025,0.94234,3.8543,0
0.070601,0.50001,8.2435,0.94645,3.183,0
1.3314e-05,0.50013,9.0584,0.9658,2.7787,0
1.5513e-05,0.50002,8.7255,0.95548,3.0308,0
4.0223e-13,0.5,7.8049,0.97774,2.5218,0
0.050367,0.5,7.9844,0.94228,2.8253,0
3.3742e-09,0.5,7.9174,0.96778,2.7181,0
2.7659e-07,0.50002,8.2146,0.94732,2.4254,0
0.029908,0.5,7.8307,0.98668,2.599,0
0.0016997,0.50001,7.9186,0.94617,2.8062,0
5.1096e-05,0.50009,8.1586,0.96164,2.8105,0
0.17416,3.5306,7.957,0.95865,5.2597,0
0.20195,4.5074,7.8683,0.94307,5.6059,0
0.22316,4.3811,7.7793,0.95056,5.7055,0
0.26319,4.8801,7.0657,0.94103,5.371,0
0.2384,4.7071,7.1989,0.94269,5.3932,0
0.21849,3.9429,7.1739,0.93118,5.4337,0
0.23432,4.8779,7.5181,0.92768,5.6518,0
0.22916,4.5563,7.1208,0.95922,5.1477,0
0.23594,4.8085,7.1248,0.94416,5.1883,0
0.052089,0.50088,8.4827,0.98187,5.0457,0
2.2581e-08,0.5,9.8807,0.97726,2.7219,0
2.3243e-07,0.5,10.75,0.94101,3.1786,0
7.5164e-08,0.5,7.9794,0.9571,2.7336,0
3.4918e-06,0.5,7.9115,0.94408,2.7515,0
5.5594e-13,0.5,10.642,0.9759,2.3847,0
6.4149e-10,0.5,10.203,0.92958,2.6378,0
6.6016e-08,0.5,7.996,0.94266,2.729,0
0.0081826,0.51204,8.6514,0.94511,2.8783,0
1.552e-07,0.5,7.5118,0.99898,2.8549,0
0.18898,4.6349,7.8191,0.96281,5.7991,0
0.17667,3.4073,7.7669,0.96895,5.1745,0
0.22961,3.7428,7.4353,0.95216,5.4663,0
0.26293,5.1079,7.1606,0.933,5.597,0
0.18935,3.7514,7.5868,0.94945,5.4469,0
0.20143,4.2259,7.4474,0.9418,5.3978,0
0.19327,3.3318,7.4276,0.97099,5.279,0
0.14405,3.3966,7.0956,0.98562,5.2835,0
5.2327e-14,0.5,7.5624,0.99983,2.7807,0
5.9676e-06,0.50001,7.726,0.92187,3.2175,0
9.0219e-12,0.5,7.9346,0.95896,2.8644,0
2.221e-14,0.5,10.795,0.95612,2.6464,0
5.8713e-13,0.5,10.626,0.97706,2.1164,0
1.1433e-05,0.50014,7.9909,0.91026,2.8284,0
0.00098106,0.50626,8.3956,0.92229,2.9186,0
1.4082e-06,0.50013,8.0407,0.96126,2.739,0
0.11113,0.50011,8.0873,0.96964,4.9435,0
0.18197,2.4904,7.628,0.96773,5.5879,0
0.205,3.2525,7.4402,0.96006,5.896,0
0.12451,3.3515,8.2576,0.9627,5.7439,0
0.10979,2.6334,7.4042,0.97085,5.173,0
0.45373,10,10,0.63616,10,0
0.21755,10,7.8308,0.87484,4.8932,0
0.2446,10,8.1944,0.87759,5.0631,0
0.05409,1.673,7.3318,0.96335,3.6811,0
0.082903,3.2341,7.5955,0.95575,4.0331,0
0.069345,2.2041,7.2971,0.95923,3.9211,0
0.13449,2.838,7,0.97147,4.6692,0
0.18387,3.9871,7.1254,0.95605,4.7498,0
0.20078,5.082,7.1889,0.92595,5.0389,0
0.16364,4.0182,7.7526,0.93538,5.0112,0
0.18882,4.4161,7.3759,0.93539,4.9208,0
0.18682,3.9613,8.1518,0.9411,5.0296,0
0.17856,4.8435,7.6922,0.93994,5.0478,0
0.16849,4.0475,7.176,0.96972,4.734,0
0.10591,3.273,8.0973,0.98048,5.1541,0
0.041986,0.50002,7.5589,0.96461,3.4026,0
0.14902,6.7029,7.7429,0.91869,4.308,0
0.099705,3.1825,7.7739,0.95021,3.9068,0
0.084735,2.7748,7.3197,0.94324,3.9708,0
0.084134,3.3632,7.5733,0.94723,4.0328,0
0.079613,2.1435,8.0398,0.94901,3.9323,0
0.059881,2.2195,7.7625,0.96005,3.7816,0
0.045594,0.50135,7.9385,0.98574,3.7793,0
0.013452,0.5002,8.0149,0.94023,3.0796,0
5.9668e-09,0.5,7.8752,0.97054,2.6779,0
1.51e-10,0.5,8.1522,0.97306,2.7641,0
0.022834,0.52838,8.2299,0.93263,3.0957,0
0.038727,1.7313,8.0015,0.93412,3.2554,0
0.15051,4.28,7.709,0.95445,4.7399,0
0.16426,3.8634,7.7856,0.94523,4.9279,0
0.19834,4.4175,7.4165,0.9252,5.0861,0
0.16611,4.173,8.0218,0.94562,4.9034,0
0.20981,5.1926,7.3956,0.92205,5.1158,0
0.19661,4.4419,7.6937,0.94063,4.9973,0
0.1898,5.1147,7.6868,0.93037,5.1087,0
0.16997,3.8899,7.3958,0.95468,4.7584,0
0.17141,4.5059,8.0819,0.93652,5.1768,0
0.074808,3.4034,7.8107,0.94199,3.8865,0
0.081778,2.8255,7.3839,0.95729,3.7718,0
0.11131,4.0811,7.6823,0.92927,4.0133,0
0.065482,2.407,7.7567,0.94336,3.8275,0
0.089385,2.7025,8.0335,0.94787,4.1067,0
0.10377,3.5236,7.5498,0.95194,4.1353,0
0.083632,2.1322,8.0268,0.94868,3.9377,0
0.059066,2.2336,7.534,0.95992,3.7037,0
0.084088,2.9459,7.6854,0.94577,3.9042,0
1.715e-05,0.5001,9.8554,0.95956,2.8239,0
0.04361,1.9628,7.7548,0.91764,3.256,0
1.6394e-07,0.5,7.8678,0.95494,2.7499,0
1.2463e-11,1.2749,7.8777,0.95468,2.8243,0
0.0059577,0.50551,8.2948,0.9294,3.0678,0
0.045968,1.4894,7.5333,0.94274,3.1905,0
0.032626,3.031,7.6688,0.94269,3.1973,0
1.1563e-08,0.5,10.579,0.95969,2.6321,0
0.15545,4.1636,7.7068,0.94488,4.749,0
0.16793,3.8413,7.9868,0.94876,5.1168,0
0.20809,4.466,7.4482,0.94126,5.0436,0
0.19732,4.5671,7.5658,0.95661,4.7839,0
0.22257,5.9015,7.6525,0.93281,5.1476,0
0.19869,5.2626,7.7166,0.94494,5.1212,0
0.18982,4.8769,7.6924,0.93407,5.0018,0
0.16197,3.8897,7.4038,0.95457,4.7119,0
0.17662,4.2542,7.5777,0.93045,4.9218,0
0.18698,4.9434,7.3379,0.9498,4.9559,0
0.049745,2.4283,7.5424,0.93517,3.5999,0
0.079152,3.4349,8.1145,0.95753,3.9458,0
0.099966,3.424,7.6879,0.941,3.868,0
0.094398,3.8643,7.9829,0.93551,4.3534,0
0.1018,3.6563,7.778,0.96627,4.002,0
0.11346,3.2191,7.5528,0.96334,4.0792,0
0.095635,2.976,7.7971,0.95207,3.9931,0
0.071022,2.3208,7.547,0.95598,3.7696,0
0.09022,3.049,7.6825,0.93049,3.9436,0
0.048047,3.4405,7.7385,0.97759,3.7197,0
7.442e-08,0.5,10.135,0.9576,2.7308,0
0.00011392,0.50031,7.8948,0.95597,2.8145,0
0.021345,1.3783,7.7901,0.9344,3.0786,0
0.05731,0.50018,7.8702,0.95133,2.9419,0
0.044581,1.7066,7.8744,0.93015,3.212,0
5.6542e-13,0.5,7.8477,0.95917,2.9661,0
0.024221,2.0588,7.5478,0.95217,3.2256,0
0.041619,3.1926,7.6603,0.93428,3.2649,0
0.0070006,1.0241,8.0389,0.94202,2.9701,0
0.16366,3.7431,7.8981,0.94651,4.8481,0
0.17095,3.4298,7.9984,0.96854,4.9014,0
0.22422,5.6642,7.5177,0.9473,5.0142,0
0.20895,4.6479,7.3165,0.95176,4.8639,0
0.22352,5.6351,7.659,0.94146,4.9457,0
0.20191,5.974,7.7269,0.94678,5.1311,0
0.18526,4.0261,7.7111,0.94712,4.7548,0
0.1557,4.0464,7.4224,0.9694,4.5992,0
0.15066,3.576,7.5567,0.94979,4.7402,0
0.18216,5.7398,7.5712,0.93342,4.9382,0
0.048473,2.325,7.496,0.95283,3.612,0
0.072016,3.9249,8.092,0.96049,3.8582,0
0.093172,3.0283,7.7525,0.96027,3.7567,0
0.098937,4.1226,7.7663,0.95123,4.1523,0
0.10102,4.4422,7.5519,0.96506,3.9085,0
0.089989,1.8025,7.8328,0.96487,3.8044,0
0.10401,3.9295,7.8448,0.95478,4.0004,0
0.084593,2.5402,7.5368,0.95371,3.8423,0
0.076785,2.5837,7.6962,0.94825,3.8199,0
0.093271,3.15,7.7064,0.95978,3.7639,0
1.4236e-05,0.50014,9.4415,0.93866,2.8573,0
7.1075e-10,0.5,10.646,0.97347,2.7651,0
0.025165,0.5,7.904,0.97097,2.8193,0
3.8761e-06,0.50001,7.8201,0.97022,2.8225,0
0.072983,0.5012,7.6501,0.94388,3.0561,0
0.088318,4.2942,7.9177,0.91749,3.4395,0
0.0039964,0.5002,8.6226,0.98724,2.9692,0
0.021424,2.2389,7.5578,0.95091,3.2407,0
0.027522,2.3824,7.6642,0.94548,3.1348,0
0.046357,2.7916,7.7758,0.95423,3.1263,0
0.025527,1.69,7.5924,0.94423,3.0755,0
0.18796,3.9443,7.8429,0.96646,4.8174,0
0.12911,2.8343,8.2864,0.96309,4.5494,0
0.22171,6.7777,7.5596,0.93058,4.9928,0
0.17462,4.7066,7.5661,0.93954,4.8367,0
0.18875,4.455,7.6529,0.93403,4.7272,0
0.18699,5.3917,7.7069,0.92889,5.0576,0
0.18819,3.8642,7.7224,0.95074,4.7298,0
0.17184,4.4967,7.4482,0.97208,4.6063,0
0.15312,3.9527,7.5837,0.96086,4.8019,0
0.17859,5.2292,7.5485,0.93066,4.8827,0
0.050496,2.6475,7.9616,0.97708,3.703,0
0.082208,3.86,7.5937,0.95997,3.7584,0
0.10496,3.8713,7.5346,0.95707,3.8553,0
0.083431,3.7245,7.5478,0.95905,3.8433,0
0.086003,3.9523,7.5962,0.94896,3.9006,0
0.071964,2.2037,7.8632,0.94869,3.7379,0
0.10293,3.8706,7.6089,0.9557,3.8873,0
0.091122,3.5716,7.2797,0.95275,3.882,0
0.060927,1.4456,7.732,0.97318,3.6173,0
0.096544,3.0761,7.677,0.95425,3.7416,0
0.00087291,0.50094,8.6846,0.94376,2.9599,0
0.011681,0.60327,8.3997,0.98549,2.8999,0
0.041767,2.8971,8.1344,0.96778,3.0491,0
0.0017311,0.5,7.9322,0.97523,2.786,0
2.4385e-11,0.5,7.6566,0.95505,2.677,0
0.04978,2.4741,7.7129,0.9464,3.0897,0
0.052476,0.6738,8.6235,0.94898,3.0583,0
0.023663,1.8851,7.8163,0.9362,3.1573,0
0.026128,0.50002,8.4661,0.95638,2.9659,0
0.047184,3.5182,7.76,0.96364,3.1085,0
0.035924,0.71074,7.5614,0.92422,3.0852,0
0.18062,4.3553,7.8153,0.96653,4.7293,0
0.16913,3.4115,7.3563,0.94019,4.4781,0
0.19097,5.6903,7.5162,0.93337,4.9767,0
0.1763,5.1522,7.6188,0.94107,4.7142,0
0.16401,3.9314,7.4309,0.93145,4.6184,0
0.14931,4.3823,8.1526,0.91894,5.1012,0
0.1699,3.862,7.9231,0.94647,4.9542,0
0.19163,4.5345,7.449,0.95239,4.773,0
0.19705,5.1751,7.3942,0.9397,4.9796,0
0.16574,4.1019,7.9886,0.95561,4.8566,0
0.056331,2.603,7.9637,0.97323,3.6975,0
0.098398,4.1837,7.5905,0.9502,3.9747,0
0.072801,3.1328,7.7131,0.95064,3.8779,0
0.060919,2.6527,7.8082,0.98794,3.69,0
0.075512,2.6867,7.6122,0.94628,3.9076,0
0.093245,3.8517,7.3806,0.94532,3.8948,0
0.10285,3.4052,7.3319,0.94517,3.9422,0
0.079996,4.2835,7.7793,0.94436,4.002,0
0.048662,1.6872,7.7277,0.95084,3.6074,0
0.066389,2.5131,7.6656,0.97177,3.5773,0
0.0036794,0.5,7.6884,0.92634,2.8169,0
0.029812,1.6145,8.1342,0.93439,3.1786,0
0.052142,4.9631,7.9029,0.94301,3.1949,0
1.3172e-06,0.5,8.0812,0.98075,2.7233,0
2.8568e-13,0.5,7.6965,0.96484,2.3489,0
3.1131e-12,0.5,7.7516,0.96526,2.6535,0
0.022785,2.4721,7.8486,0.91345,2.9732,0
0.022742,1.543,7.8321,0.93637,3.0258,0
0.032201,1.4926,7.6602,0.94888,2.988,0
0.043943,4.3575,7.7255,0.94283,3.1144,0
0.15388,4.3808,7.8201,0.94699,4.6771,0
0.19874,5.5311,7.5798,0.90779,4.9871,0
0.13814,3.9805,7.6793,0.94505,4.8291,0
0.2049,6.372,8.0906,0.92535,5.1926,0
0.15613,3.8799,7.9089,0.93971,4.8751,0
0.17157,4.7791,7.4545,0.93333,4.9484,0
0.1584,3.8263,7.1711,0.94718,4.7643,0
0.1853,4.128,7.3971,0.93649,4.8692,0
0.21355,5.8571,7.3896,0.91868,5.0761,0
0.058609,2.1127,7.7272,0.95277,3.6869,0
0.11657,4.6515,7.5691,0.93808,4.1761,0
0.049902,0.50002,7.8714,0.95339,3.5208,0
0.035386,0.59487,8.0246,0.98237,3.5087,0
0.063568,2.3465,7.5644,0.95283,3.8845,0
0.071274,3.0686,7.8488,0.95156,3.9641,0
0.072691,2.8741,8.0396,0.93586,4.0757,0
0.071391,4.0078,8.0233,0.94095,3.9768,0
0.038162,1.7703,7.9623,0.93721,3.6054,0
0.01009,0.52301,8.5611,0.92649,3.0999,0
0.027046,2.1189,7.8804,0.92577,3.2077,0
6.8965e-10,0.5,8.0792,0.99397,2.6059,0
3.7405e-09,0.5,8.0195,0.97105,2.3679,0
0.00064573,0.50102,7.9957,0.96268,2.7974,0
0.048323,1.4487,7.8572,0.90609,3.1072,0
0.026197,0.50118,8.9112,0.94664,3.0167,0
0.036922,1.6916,7.9035,0.93635,3.0434,0
0.032854,4.1525,7.9529,0.93131,3.0957,0
0.15066,4.3458,7.8426,0.93755,4.7677,0
0.21996,7.0417,7.5622,0.89382,5.1544,0
0.12687,3.9881,7.6303,0.94504,4.6632,0
0.20899,6.738,8.0141,0.89955,5.4942,0
0.18052,4.0349,7.6276,0.93741,4.8785,0
0.17131,5.1665,7.8844,0.92004,5.2723,0
0.1738,3.585,7.1585,0.94707,4.6809,0
0.16876,3.8196,7.3314,0.93649,4.8854,0
0.20354,4.9977,7.5463,0.92625,5.2024,0
0.1123,4.5649,7.7943,0.93704,4.1474,0
0.048666,1.2098,7.6727,0.95314,3.6103,0
0.042331,1.1233,7.9852,0.97163,3.5885,0
0.057935,2.3653,7.5072,0.94705,3.8271,0
0.058894,2.0073,7.57,0.9552,3.7184,0
0.049179,1.9296,8.0132,0.94912,3.7951,0
0.064323,3.0904,7.9871,0.94336,3.8406,0
0.012601,0.63749,7.978,0.96815,3.381,0
1.733e-05,0.50017,9.7149,0.97007,2.8188,0
0.025911,1.0549,7.8498,0.93286,3.1258,0
6.5011e-09,0.5,7.7792,0.98745,2.6906,0
6.3465e-09,0.5,8.5809,0.96651,2.3995,0
0.027972,1.8097,7.6152,0.94809,3.0366,0
0.058406,2.0716,7.821,0.91403,3.2708,0
0.032549,2.75,8.0342,0.9374,3.0967,0
2.0088e-05,0.50011,9.4076,0.94738,2.8344,0
0.007979,0.5741,9.2306,0.95741,2.9605,0
0.2115,6.2566,7.5184,0.9174,5.1435,0
0.14,3.9048,7.6088,0.95756,4.633,0
0.20407,5.5733,7.2585,0.91503,5.0159,0
0.17258,4.1368,8.034,0.93027,5.0815,0
0.18131,4.4752,7.8402,0.92153,5.288,0
0.20189,4.4896,7.6503,0.9483,4.9304,0
0.14061,3.6426,7.7657,0.95041,5.1178,0
0.14364,2.7861,7.8939,0.95401,5.4687,0
0.093826,3.2427,7.6664,0.95963,4.0113,0
0.075604,2.452,7.7072,0.95088,3.9212,0
0.05224,2.1907,7.7211,0.94817,3.8021,0
0.066915,1.7948,7.528,0.96544,3.7334,0
0.04905,1.7424,7.4845,0.97367,3.5806,0
0.056028,1.2103,7.9565,0.95642,3.7212,0
0.029291,0.75309,8.0857,0.96041,3.1154,0
