0.41402,1.7431,0,0.70771,2.9286,1.2671,0.20847,2.1543,4.2671,0.28009,1.2148,5.9929
0.40955,1.8155,0,0.66815,3.2749,1.2895,0.13294,2.9414,4.3389,0.28811,1.384,6.0835
0.67054,2.0549,0,0.46528,2.9377,1.4193,0.17386,1.8946,4.6317,0.22195,1.1309,5.972
0.78807,2.3234,0,0.31004,3.0492,1.4999,0.1548,2.2893,4.4999,0.22396,0.93544,5.6056
0.63059,2.3925,0,0.41078,2.8831,1.3631,0.22029,4.2712,4.5,0.16035,1.5187,6.0011
0.7192,2.3593,0,0.3133,2.9105,1.5,0.17688,2.0761,4.5003,0.21943,1.0812,5.693
0.60178,1.8081,0,0.48624,2.7519,1.3795,0.18826,2.1402,4.3809,0.25778,1.0283,5.9083
0.66597,1.7572,0,0.48814,2.7835,1.4905,0.12207,2.2944,4.4905,0.23775,1.1815,5.7106
0.7205,1.3839,0,0.48132,1.9252,1.1782,0.033335,1.536,4.2799,0.19403,0.17958,5.825
0.59645,1.7064,0,0.49978,3.1741,1.2729,0.098826,0.37325,4.2729,0.20074,0.99754,5.6754
0.76663,2.5063,0,0.22056,4.2421,1.3464,0.075309,2.6806,4.3467,0.20251,1.0578,5.5533
0.65875,1.6345,0,0.43554,2.6171,1.1808,0.13867,1.2079,4.3786,0.20274,0.64835,5.791
0.59937,2.0865,0,0.34968,3.3747,1.1427,0.10175,5.9009,4.5751,0.14032,0.92343,5.4715
0.62608,1.8833,0,0.43311,2.2712,1.218,0.12235,4.0775,4.4198,0.14256,0.64289,5.7523
0.72176,2.383,0,0.13355,1.813,1.1234,0.20967,10.031,4.2325,0.10237,1.1486,5.3449
0.5657,2.1424,0,0.51169,3.1685,1.4998,0.23128,3.1155,4.4998,0.25266,1.3409,5.993
0.41609,2.5466,0,0.56659,4.2595,1.4045,0.15808,3.0684,4.4198,0.33121,1.549,5.9772
0.72995,3.1548,0,0.31666,3.2807,1.5,0.27285,2.8014,4.5,0.30481,1.0824,5.7157
0.5662,3.3603,0,0.37532,4.0336,0.93925,0.23488,4.2107,3.9436,0.28077,1.9416,5.7386
0.55222,2.2736,0,0.58208,3.2476,1.4964,0.31004,2.9145,4.4964,0.31297,1.4814,6.1717
0.68775,2.6444,0,0.45053,3.1233,1.4987,0.27434,2.71,4.4992,0.25364,1.3875,5.8316
0.50179,2.2965,0,0.59053,3.2183,1.4749,0.28839,3.335,4.4749,0.35996,1.2517,6.1531
0.74183,3.0118,0,0.37117,2.7686,1.5,0.32441,2.5792,4.5,0.3175,1.1233,5.8608
0.63121,2.6703,0,0.481,3.319,1.4999,0.24149,2.8027,4.6107,0.29435,1.5038,5.8548
0.81921,3.2843,0,0.20501,3.4223,1.5,0.24567,3.4168,4.5007,0.23115,1.4212,5.615
0.49655,1.9735,0,0.62522,3.4245,1.4581,0.25957,3.1561,4.4586,0.32645,1.4424,6.2197
0.62512,3.1008,0,0.4224,3.6061,1.5,0.19461,3.2214,4.5,0.29669,1.69,5.8321
0.4,1.6674,0,0.69779,2.8765,1.2712,0.29894,3.1923,4.2714,0.35202,1.0989,6.1875
0.92679,4.01,0,0.0011486,6.2113,0.61319,0.33435,2.3669,4.5437,0.19085,0.73751,5.6508
0.535,2.4376,0,0.54315,3.6342,1.4303,0.17474,3.3015,4.4308,0.34121,1.66,5.9207
0.4566,2.4238,0,0.48443,3.9839,1.2459,0.20225,4.6829,4.2562,0.32575,1.3062,5.8813
0.64096,2.2097,0,0.45288,2.9263,1.4038,0.13279,2.9308,4.4271,0.26376,1.4437,5.843
0.66175,2.4279,0,0.39312,3.6596,1.3393,0.17527,1.7605,4.3615,0.28786,1.1971,5.7602
0.71325,2.8211,0,0.23791,3.2333,0.25081,0.2123,2.0987,4.2094,0.17201,0.90713,5.5488
0.59078,2.3204,0,0.50874,3.0778,1.4587,0.212,2.8953,4.4592,0.23474,1.3773,6.2723
0.58755,2.0091,0,0.53724,2.9328,1.2774,0.17458,2.3725,4.3888,0.27438,1.1775,5.9473
0.68787,1.9689,0,0.52862,2.4923,1.442,0.1904,2.1996,4.4614,0.28773,1.0264,5.9304
0.61795,2.2715,0,0.52903,2.7709,1.4732,0.19439,2.2469,4.4734,0.26973,1.2599,5.9236
0.43956,1.9902,0,0.60628,3.0357,1.1566,0.171,3.1636,4.1591,0.24529,1.3575,5.9205
0.66394,2.068,0,0.45725,2.5965,1.4162,0.22131,1.9559,4.6248,0.21403,0.90902,6.0856
0.53033,1.6453,0,0.61535,2.808,1.2863,0.14916,2.3227,4.2895,0.24029,1.1639,5.9557
0.77134,2.3517,0,0.33145,2.7353,1.5,0.18512,1.8858,4.5182,0.21749,0.88524,5.8054
0.71632,2.4736,0,0.32054,3.5195,1.4998,0.16043,1.7853,4.4998,0.20626,1.4674,5.7458
0.59255,1.8473,0,0.50069,2.8963,1.3293,0.2014,1.8902,4.7293,0.22175,0.93051,5.9812
0.57609,1.8014,0,0.52979,2.9739,1.4055,0.19402,3.3354,4.6591,0.18627,0.98507,6.0461
0.66122,2.0509,0,0.45452,2.8197,1.4879,0.21612,2.5314,4.6214,0.23458,0.94359,6.1367
0.40053,0.63357,0,0.84782,1.7973,0.91546,0.03663,3.459,3.9679,0.18626,0.18335,5.8572
0.50675,2.2844,0,0.40552,3.9917,0.94072,0.0073023,10.737,3.9408,0.17673,2.7018,5.4862
0.6977,1.7274,0,0.38615,2.6047,1.1482,0.073484,1.4423,4.2555,0.21481,0.63909,5.5637
0.5248,1.7637,0,0.50526,3.4274,1.0809,0.060135,2.2686,4.081,0.19898,1.1312,5.7257
0.76131,2.2199,0,0.28328,2.6771,1.3217,0.10736,2.1031,4.381,0.18416,1.0062,5.6391
0.65946,1.9323,0,0.37473,2.7938,1.2236,0.1274,1.4607,4.2236,0.20918,0.83982,5.6758
0.65159,2.055,0,0.36283,2.9384,1.2936,0.11496,3.7912,4.3525,0.18069,0.85305,5.5915
0.61684,1.7554,0,0.44717,2.4135,1.1873,0.076342,2.9519,4.2446,0.17986,1.0612,5.6891
0.58225,2.2499,0,0.28988,3.7416,0.73937,0.14014,8.2363,4.1156,0.14036,1.4857,5.6899
0.72985,2.1728,0,0.23299,3.2684,1.2304,0.041993,4.5713,4.7777,0.15602,1.9795,5.4788
0.46819,1.6612,0,0.65746,2.8262,1.4895,0.26111,2.9949,4.4938,0.29654,1.2657,6.2517
0.45569,1.8505,0,0.6684,3.204,1.4702,0.24563,3.2263,4.4702,0.30441,1.3404,6.1402
0.83538,3.1994,0,0.068075,3.3646,0.0034326,0.26401,3.675,3.5799,0.33455,1.222,5.4334
0.42074,2.2278,0,0.65611,3.901,1.374,0.15859,3.824,4.374,0.32991,2.2404,6.0468
0.55957,1.9528,0,0.60679,3.0127,1.4806,0.28508,3.0043,4.4806,0.30758,1.2908,6.1142
0.57558,2.371,0,0.55622,3.3908,1.5,0.29901,2.7005,4.7422,0.26652,1.0718,6.1046
0.55649,2.3814,0,0.54262,3.4209,1.4979,0.27092,3.399,4.4985,0.32549,1.2544,6.0758
0.51742,2.1738,0,0.63929,2.9885,1.4283,0.28858,2.7325,4.5294,0.34232,1.2158,6.209
0.5604,1.9922,0,0.62805,2.8976,1.499,0.25785,3.0074,4.4997,0.32863,1.3189,6.1499
0.61609,2.5795,0,0.47232,3.1895,1.5,0.27112,3.4547,4.5004,0.28053,1.4637,6.0425
0.51774,1.872,0,0.62045,3.0295,1.4115,0.303,2.8536,4.4295,0.28984,1.3599,6.2006
0.48139,2.952,0,0.54194,3.2807,1.2193,0.2177,3.2607,4.2398,0.30224,1.4437,5.7676
0.72402,2.9469,0,0.32789,3.2812,1.5,0.29668,2.3799,4.5,0.2738,0.92472,5.69
0.52615,2.6429,0,0.51965,3.5991,1.4578,0.2451,3.3283,4.4648,0.30851,1.3814,6.1712
0.6815,2.6908,0,0.39936,3.3341,1.5,0.23396,3.1923,4.5007,0.28988,1.5511,5.6851
0.71198,3.2581,0,0.28946,3.4665,1.5,0.18368,3.873,4.5005,0.30732,1.5091,5.6
0.421,2.0103,0,0.59837,3.3517,1.4486,0.22418,2.5809,4.4493,0.36359,1.4899,6.2266
0.64044,1.9399,0,0.52357,2.7794,1.4481,0.14428,2.4829,4.4772,0.27637,1.1968,5.98
0.63619,1.7915,0,0.55299,2.6166,1.3738,0.24073,1.9856,4.6986,0.21269,0.84737,6.0277
0.66382,2.3665,0,0.44021,2.7546,1.418,0.20198,2.5113,4.4556,0.25557,1.1971,6.0168
0.51573,2.4788,0,0.52278,3.1142,1.1991,0.19571,2.9234,4.2012,0.23121,1.4393,5.9756
0.67376,2.0935,0,0.46659,3.0563,1.4515,0.2318,1.7015,4.8196,0.24186,0.88292,6.0231
0.67585,2.0303,0,0.4977,2.6313,1.4533,0.19952,2.773,4.4551,0.24441,1.2196,5.9257
0.57501,2.3031,0,0.52311,3.1236,1.4029,0.21227,1.9457,4.7113,0.25208,1.1914,5.9584
0.52887,2.1179,0,0.4953,3.2972,1.1795,0.16415,3.6023,4.1795,0.21832,1.7284,5.8207
0.66345,1.9209,0,0.51957,2.3792,1.4175,0.22089,2.1473,4.6581,0.18355,0.8987,6.0729
0.52221,1.5943,0,0.60766,2.6237,1.2889,0.16581,2.5569,4.4882,0.27197,0.68303,6.1746
0.52529,1.5017,0,0.65048,2.5954,1.228,0.17521,2.2964,4.5361,0.24177,0.79191,6.0949
0.45861,1.6857,0,0.61458,3.7091,1.1773,0.085586,1.8682,4.557,0.23401,1.9334,5.8216
0.58263,1.9175,0,0.50495,2.7637,1.1659,0.18826,2.4062,4.5262,0.21564,1.0478,5.907
0.51032,1.647,0,0.60166,2.7218,1.3213,0.24058,3.5544,4.6803,0.26191,0.3921,6.2322
0.65891,1.7913,0,0.48888,2.7288,1.4599,0.20723,2.285,4.7811,0.23514,0.62065,6.154
0.76203,1.6234,0,0.37241,2.0008,1.2881,0.075309,1.6965,4.295,0.18201,0.88315,5.6766
0.59235,1.9495,0,0.41738,3.1302,1.2543,0.14868,1.0774,4.6543,0.14877,1.3144,6.0221
0.642,2.1668,0,0.28119,3.7169,0.70495,0.099445,1.6724,4.2186,0.17967,1.0316,5.4816
0.59467,2.1306,0,0.39701,3.3634,1.1265,0.097817,2.7094,4.1266,0.19882,1.311,5.7808
0.64927,1.7087,0,0.48073,2.1528,1.1756,0.11164,1.6767,4.5,0.1533,0.97819,5.7845
0.60684,2.1839,0,0.37601,2.9981,1.0322,0.11781,2.6871,4.0333,0.16538,1.218,5.5984
0.66449,2.1709,0,0.32989,2.9978,1.1617,0.12009,3.5902,4.1617,0.18541,1.0665,5.5935
0.78749,1.9053,0,0.3135,2.3856,1.4216,0.10849,1.066,4.8216,0.16488,0.88126,5.6593
0.71515,3.0283,0,0.16435,2.8958,0.12658,0.13622,3.5512,4.1873,0.18764,1.1988,5.6096
0.6406,1.8797,0,0.40555,2.5718,1.1922,0.068539,2.7084,4.1927,0.18193,1.2388,5.7224
0.62311,1.9169,0,0.32367,2.8625,0.88253,0.078262,1.8073,4.188,0.13166,1.0788,5.726
0.45363,2.0281,0,0.63172,3.0324,1.4572,0.24112,3.1755,4.4574,0.32735,1.552,6.219
0.5261,1.8771,0,0.63182,3.0713,1.4997,0.25566,2.8519,4.4997,0.26927,1.2927,6.0873
0.83584,2.837,0,0.25795,2.3573,1.4874,0.28575,2.4185,4.6267,0.20471,0.92949,5.6483
0.47299,2.4185,0,0.57947,3.9091,1.4673,0.17726,4.5586,4.4683,0.33259,2.0551,5.9664
0.51378,1.8512,0,0.65783,3.3215,1.4807,0.21382,2.7499,4.4912,0.34004,1.425,6.0447
0.53249,3.0012,0,0.40982,3.5686,0.97597,0.28923,3.6863,3.979,0.33202,1.1212,5.7997
0.75709,3.2149,0,0.29362,3.284,1.4999,0.26659,3.2589,4.5,0.25904,1.1585,5.7146
0.61201,2.6159,0,0.51252,3.2943,1.4997,0.27463,2.5633,4.5002,0.33824,1.1523,5.994
0.45331,1.9947,0,0.67036,3.2962,1.4771,0.23569,3.2094,4.4771,0.35051,1.5245,6.2825
0.67058,3.2371,0,0.3366,3.7959,1.4999,0.27463,2.9858,4.4999,0.30252,1.1646,5.7864
0.4001,2.5354,0,0.55675,3.2431,1.0028,0.30701,3.7101,4.0029,0.29069,1.6535,6.0268
0.43085,2.0568,0,0.6704,3.4002,1.3688,0.20742,3.1083,4.369,0.3444,1.4574,6.0222
0.65758,3.0163,0,0.41123,3.3941,1.5,0.27367,2.4276,4.527,0.27968,1.3626,5.9061
0.76548,3.2639,0,0.26169,3.527,1.4999,0.28204,2.1229,4.5366,0.26567,0.87088,5.7132
0.64916,2.2286,0,0.52155,2.7974,1.4997,0.29652,2.6142,4.4997,0.2898,1.2435,5.8636
0.69094,2.8058,0,0.41257,2.8654,1.5,0.22916,3.4495,4.5,0.27887,1.4323,5.6909
0.4,3.2673,0,0.34718,3.433,0.50001,0.31994,5.8714,3.5,0.29259,2.4611,5.6
0.60088,2.0624,0,0.51118,3.2119,1.4253,0.16124,2.6021,4.707,0.2354,1.301,6.0363
0.4618,1.3625,0,0.69763,2.5018,1.2461,0.17569,2.7405,4.2778,0.20168,1.2938,6.122
0.51504,2.4542,0,0.50106,3.2848,1.1862,0.1658,3.0864,4.1862,0.2993,1.5707,6.0128
0.49426,2.03,0,0.59493,2.9824,1.273,0.16741,2.755,4.2737,0.25962,1.4689,5.8848
0.60786,1.7976,0,0.55568,2.7221,1.3306,0.22353,1.76,4.7297,0.2216,0.86159,6.0262
0.64875,2.3582,0,0.44139,3.0234,1.3855,0.17278,2.8196,4.3855,0.24051,1.7962,5.962
0.64245,2.1959,0,0.47712,2.9966,1.4964,0.21446,1.991,4.7811,0.24084,0.98763,5.9405
0.50743,2.2098,0,0.47324,3.701,1.0469,0.12811,3.3933,4.058,0.22469,1.9634,5.7176
0.61498,1.939,0,0.52811,2.5954,1.4065,0.12056,2.5191,4.4071,0.22034,1.4938,5.7109
0.70293,1.92,0,0.4553,2.4999,1.4953,0.17221,1.8175,4.5868,0.30155,0.68027,5.9167
0.51509,1.6183,0,0.61511,2.8373,1.2015,0.1618,2.7639,4.2366,0.25802,1.2535,5.962
0.56912,2.0488,0,0.52488,3.7042,1.4032,0.14141,1.5361,4.7827,0.2323,1.6006,5.8989
0.57242,1.9747,0,0.5156,2.7613,1.1519,0.19189,2.5449,4.2093,0.25771,1.178,5.8794
0.63101,2.0868,0,0.50568,2.7404,1.4502,0.21299,2.2996,4.5052,0.2699,0.88322,6.0427
0.70016,2.8898,0,0.19877,2.9681,0.029987,0.16849,2.9107,4.0717,0.18904,0.9782,5.4369
0.73636,2.2224,0,0.23579,3.7559,1.5,0.097151,0.87565,4.6444,0.22911,0.72482,5.7361
0.74354,1.8454,0,0.35613,2.527,1.3598,0.092829,1.9076,4.4517,0.16698,1.1053,5.6776
0.54578,1.9428,0,0.4351,3.3462,1.1118,0.11538,1.8585,4.4798,0.15019,1.2509,5.8155
0.65746,1.799,0,0.44473,2.4273,1.2592,0.12823,1.5368,4.6589,0.12905,0.96242,5.8805
0.79824,2.4318,0,0.19364,3.3225,1.4954,0.10814,2.5443,4.5,0.16528,1.062,5.6653
0.62596,1.7656,0,0.4907,2.368,1.1801,0.13816,1.8696,4.8357,0.15952,0.82547,6.0607
0.68313,2.9716,0,0.18722,2.9617,-0.029556,0.1535,4.2374,3.9594,0.091588,1.1717,5.3088
0.54114,2.0859,0,0.42471,3.2056,0.8612,0.10531,4.0118,3.8633,0.1925,1.6619,5.6979
0.69929,2.3774,0,0.25743,2.9903,0.43457,0.10663,2.2499,4.219,0.17529,0.91918,5.5262
0.4,1.8783,0,0.52416,3.3118,0.80576,0.077119,10.907,4.3425,0.18961,1.5035,5.6212
0.61525,1.9046,0,0.439,2.6253,1.1888,0.072504,2.9222,4.5877,0.17573,1.417,5.7252
0.56346,1.8987,0,0.42701,2.5883,1.0229,0.10158,4.6234,4.1556,0.12978,1.3659,5.8345
0.6224,1.5864,0,0.43454,2.4901,1.1046,0.1209,3.9654,4.1047,0.15333,0.91066,5.7721
0.69416,2.0847,0,0.27533,2.735,1.3985,0.042732,14.359,4.7985,0.17537,1.9372,5.5316
0.71467,3.0416,0,0.29679,3.5266,1.4998,0.27331,2.1147,4.5512,0.22983,0.96982,5.7234
0.80822,2.6433,0,0.3263,2.6581,1.4998,0.27173,2.1577,4.5005,0.23049,0.84439,5.6312
0.43749,2.4156,0,0.58819,4.2069,1.4666,0.18037,4.6014,4.4666,0.35019,1.9776,6.081
0.59114,2.2764,0,0.55812,3.5233,1.5,0.22071,2.9186,4.5,0.32073,1.3654,5.8861
0.43962,1.8127,0,0.66739,3.3512,1.4521,0.26005,3.386,4.4522,0.37047,1.263,6.2399
0.75509,2.925,0,0.34408,3.0863,1.4999,0.27008,2.5759,4.5002,0.27661,1.0862,5.7391
0.57803,2.8216,0,0.49114,3.8348,1.5,0.24866,2.8323,4.5,0.33574,1.2569,5.9726
0.40014,2.472,0,0.62225,3.8214,1.3998,0.21214,4.3208,4.3998,0.33539,1.7285,6.1633
0.67491,3.3019,0,0.34425,3.8139,1.4997,0.26068,3.0733,4.5007,0.33069,1.2473,5.7695
0.47882,2.8419,0,0.54422,3.8409,1.4338,0.22213,3.7546,4.4414,0.3122,1.8872,6.0429
0.43878,2.1691,0,0.63648,3.5333,1.356,0.23725,3.4759,4.3572,0.33806,1.487,6.0524
0.65912,3.1916,0,0.4105,3.4432,1.4963,0.23687,2.8109,4.4986,0.29233,1.6196,5.8503
0.70323,2.5565,0,0.42692,2.9198,1.5,0.26616,2.3462,4.5111,0.30924,1.1368,5.788
0.53695,1.6714,0,0.6828,2.6834,1.4895,0.30072,2.4672,4.4895,0.32771,1.1382,6.1914
0.56344,2.3241,0,0.55412,2.8817,1.4986,0.27486,3.3847,4.4986,0.26895,1.4313,5.9753
0.43072,3.2637,0,0.44182,4.8774,1.4826,0.13542,10.934,4.4873,0.32751,2.6111,5.6389
0.64443,1.9199,0,0.53725,2.6131,1.4631,0.19366,1.2474,4.4933,0.26792,1.1392,5.8699
0.54001,2.0365,0,0.54384,3.0859,1.2837,0.13162,2.9736,4.4563,0.21593,1.9653,5.8695
0.76346,2.7296,0,0.26528,2.9093,1.4999,0.1791,2.1748,4.5056,0.21015,1.1118,5.809
0.48086,2.3819,0,0.51678,3.1608,1.0643,0.14362,3.4717,4.0732,0.27332,1.4947,5.864
0.71589,3.1226,0,0.20125,3.3096,0.11018,0.20983,2.7861,4.1171,0.18761,1.0797,5.4474
0.60278,1.5979,0,0.61696,2.4882,1.3364,0.17575,1.5097,4.4821,0.21751,1.0984,5.8058
0.70931,2.7265,0,0.35118,3.5127,1.4935,0.15136,1.7887,4.4935,0.26262,1.8654,5.9426
0.54665,1.7478,0,0.59354,2.7099,1.3457,0.15741,2.5963,4.3483,0.27033,1.0569,6.0145
0.62007,1.9233,0,0.531,2.6522,1.383,0.14297,2.8999,4.4304,0.24216,1.4876,5.8431
0.51518,2.0786,0,0.52017,3.1503,1.1827,0.12337,3.3897,4.1827,0.25561,1.5271,5.7644
0.70707,2.061,0,0.44705,2.549,1.4538,0.16412,2.2126,4.4538,0.26338,1.0775,5.8323
0.61085,2.1519,0,0.49267,3.1158,1.4014,0.15083,2.9364,4.4014,0.26707,1.4736,5.885
0.70878,2.3252,0,0.40979,2.8867,1.4994,0.18173,2.8727,4.5,0.2273,1.2877,5.7893
0.58358,2.1035,0,0.50767,2.7276,1.2801,0.21133,2.8147,4.2888,0.25589,1.2499,5.8891
0.65565,2.1939,0,0.49218,2.6999,1.3924,0.17071,2.1867,4.3939,0.27784,1.2083,5.9236
